question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at
q1336,b1336,e1336,b,2,27;24;26;185;183,2019-10-30 05:15:22.342
q1337,b1337,e1337,c,2,34;42;181;185,1969-12-31 23:59:59.999
q1338,b1338,e1338,b,2,28;37;184;181,1969-12-31 23:59:59.999
q1339,b1339,e1339,c,2,31;32;185;184,2019-10-30 05:15:28.689
q1340,b1340,e1340,a,2,44;49;181;185,2019-10-30 05:15:30.675
q1341,b1341,e1341,c,2,30;31;42;184;183,2019-10-30 05:15:32.464
q1342,b1342,e1342,a,2,36;37;183;181,2019-10-30 05:15:34.646
q1343,b1343,e1343,b,2,24;48;185;183,2019-10-30 05:15:36.923
q1344,b1344,e1344,a,2,31;32;185;183,2019-10-30 05:15:38.732
q1345,b1345,e1345,c,2,30;179;46;47;185;183,1969-12-31 23:59:59.999
q1346,b1346,e1346,c,2,30;179;38;39;185;183,1969-12-31 23:59:59.999
q1347,b1347,e1347,b,2,23;24;33;183;181,1969-12-31 23:59:59.999
q1348,b1348,e1348,b,2,24;26;182;184,2019-10-30 05:03:17.024
q1349,b1349,e1349,c,2,24;48;182;183,2019-10-30 05:03:18.594
q1350,b1350,e1350,b,2,24;33;184;182,1969-12-31 23:59:59.999
q1351,b1351,e1351,b,2,24;33;184;181,2019-10-30 05:03:22.011
q1352,b1352,e1352,a,2,24;43;183;182,1969-12-31 23:59:59.999
q1353,b1353,e1353,b,2,24;40;181;184,1969-12-31 23:59:59.999
q1354,b1354,e1354,b,2,30;28;29;184;182,2019-10-30 05:03:25.325
q1355,b1355,e1355,a,2,31;32;182;181,2019-10-30 05:03:27.025
q1356,b1356,e1356,c,2,179;24;45;181;184,2019-10-30 05:03:28.640
q1357,b1357,e1357,a,2,34;35;184;183,1969-12-31 23:59:59.999
q1358,b1358,e1358,b,2,28;29;184;181,2019-10-30 05:03:31.854
q1359,b1359,e1359,a,2,24;50;181;183,1969-12-31 23:59:59.999
q1360,b1360,e1360,c,2,34;42;184;181,2019-10-30 05:03:35.015
q1361,b1361,e1361,c,2,24;25;181;183,1969-12-31 23:59:59.999
q1362,b1362,e1362,c,2,31;32;183;184,1969-12-31 23:59:59.999
q1363,b1363,e1363,b,2,31;32;181;183,2019-10-30 05:03:40.104
q1364,b1364,e1364,a,2,179;28;29;182;184,1969-12-31 23:59:59.999
q1365,b1365,e1365,b,2,38;39;184;181,2019-10-30 05:03:43.400
q1366,b1366,e1366,c,2,31;32;183;182,2019-10-30 05:03:45.051
q1367,b1367,e1367,b,2,30;36;37;182;181,1969-12-31 23:59:59.999
q1368,b1368,e1368,b,2,30;24;33;181;183,1969-12-31 23:59:59.999
q1369,b1369,e1369,c,2,36;37;182;183,1969-12-31 23:59:59.999
q1370,b1370,e1370,a,2,31;32;182;181,1969-12-31 23:59:59.999
q1371,b1371,e1371,b,2,24;40;184;182,2019-10-30 05:03:53.266
q1372,b1372,e1372,b,2,24;40;183;181,2019-10-30 05:03:55.001
q1373,b1373,e1373,c,2,24;50;182;184,2019-10-30 05:03:56.621
q1374,b1374,e1374,c,2,24;50;182;183,2019-10-30 05:03:58.282
q1375,b1375,e1375,c,2,27;44;45;184;182,2019-10-30 05:04:00.057
q1376,b1376,e1376,a,2,24;43;183;181,2019-10-30 05:35:14.685
q1377,b1377,e1377,b,2,24;25;182;184,2019-10-30 05:35:16.682
q1378,b1378,e1378,b,2,34;42;182;183,2019-10-30 05:35:18.762
q1379,b1379,e1379,c,2,24;48;184;182,2019-10-30 05:35:20.569
q1380,b1380,e1380,a,2,24;26;184;181,2019-10-30 05:35:22.776
q1381,b1381,e1381,b,2,28;29;183;182,2019-10-30 05:35:24.589
q1382,b1382,e1382,c,2,24;43;184;181,2019-10-30 05:35:26.363
q1383,b1383,e1383,b,2,24;40;184;182,2019-10-30 05:35:28.174
q1384,b1384,e1384,a,2,30;44;45;182;181,2019-10-30 05:35:29.841
q1385,b1385,e1385,c,2,30;28;29;181;184,2019-10-30 05:35:31.523
q1386,b1386,e1386,b,2,24;43;183;184,1969-12-31 23:59:59.999
q1387,b1387,e1387,a,2,24;40;184;181,2019-10-30 05:35:33.197
q1388,b1388,e1388,b,2,24;41;184;183,2019-10-30 05:35:34.982
q1389,b1389,e1389,c,2,28;29;184;181,2019-10-30 05:35:36.616
q1390,b1390,e1390,a,2,179;34;35;181;183,1969-12-31 23:59:59.999
q1391,b1391,e1391,b,2,24;26;183;184,2019-10-30 05:35:40.055
q1392,b1392,e1392,c,2,34;42;181;183,2019-10-30 05:35:41.744
q1393,b1393,e1393,c,2,30;38;39;182;184,1969-12-31 23:59:59.999
q1394,b1394,e1394,a,2,34;35;184;181,1969-12-31 23:59:59.999
q1395,b1395,e1395,a,2,31;32;183;182,1969-12-31 23:59:59.999
q1396,b1396,e1396,b,2,24;25;182;181,2019-10-30 05:35:49.276
q1397,b1397,e1397,c,2,24;26;181;183,2019-10-30 05:35:50.909
q1398,b1398,e1398,c,2,24;40;182;183,1969-12-31 23:59:59.999
q1399,b1399,e1399,b,2,30;34;35;182;181,2019-10-30 05:35:54.634
q1400,b1400,e1400,a,2,46;47;184;182,2019-10-30 05:35:56.317
q1401,b1401,e1401,b,3,53;185;183,1969-12-31 23:59:59.999
q1402,b1401,e1401,b,3,52;185;183,1969-12-31 23:59:59.999
q1403,b1401,e1401,a,3,54;185;183,1969-12-31 23:59:59.999
q1404,b1402,e1402,a,3,56;184;181,2017-12-29 16:30:14.416
q1405,b1402,e1402,b,3,52;184;181,2017-12-29 16:30:15.956
q1406,b1402,e1402,c,3,54;184;181,2017-12-29 16:30:17.348
q1407,b1403,e1403,d,3,56;181;185,2017-12-29 16:30:20.633
q1408,b1403,e1403,c,3,52;181;185,2017-12-29 16:30:22.197
q1409,b1403,e1403,d,3,55;181;185,2017-12-29 16:30:23.683
q1410,b1404,e1404,c,3,54;183;184,2017-12-29 16:30:26.445
q1411,b1404,e1404,c,3,52;183;184,2017-12-29 16:30:28.053
q1412,b1404,e1404,a,3,52;183;184,2017-12-29 16:30:29.445
q1413,b1405,e1405,b,3,52;184;181,2017-12-29 16:30:32.230
q1414,b1405,e1405,d,3,53;184;181,2017-12-29 16:30:33.769
q1415,b1405,e1405,d,3,54;184;181,2017-12-29 16:30:35.105
q1416,b1406,e1406,a,3,53;181;185,2017-12-29 16:30:38.110
q1417,b1406,e1406,c,3,52;181;185,2017-12-29 16:30:39.509
q1418,b1406,e1406,d,3,54;181;185,2017-12-29 16:30:40.955
q1419,b1407,e1407,d,3,52;184;181,2017-12-29 16:30:43.859
q1420,b1407,e1407,c,3,53;184;181,2017-12-29 16:30:45.288
q1421,b1407,e1407,a,3,54;184;181,2017-12-29 16:30:46.657
q1422,b1408,e1408,c,3,53;184;183,2017-12-29 16:30:49.300
q1423,b1408,e1408,a,3,54;184;183,2017-12-29 16:30:50.707
q1424,b1408,e1408,b,3,55;184;183,2017-12-29 16:30:52.174
q1425,b1409,e1409,c,3,53;185;183,1969-12-31 23:59:59.999
q1426,b1409,e1409,a,3,52;185;183,1969-12-31 23:59:59.999
q1427,b1409,e1409,b,3,54;185;183,1969-12-31 23:59:59.999
q1428,b1410,e1410,b,3,56;184;181,2017-12-29 16:30:54.875
q1429,b1410,e1410,a,3,52;184;181,2017-12-29 16:30:56.257
q1430,b1410,e1410,d,3,52;184;181,2017-12-29 16:30:57.791
q1431,b1411,e1411,d,3,53;184;181,2019-05-17 11:39:17.743
q1432,b1411,e1411,c,3,54;184;181,2019-05-17 11:39:19.075
q1433,b1411,e1411,a,3,52;184;181,2019-05-17 11:39:20.366
q1434,b1412,e1412,a,3,52;184;181,2019-05-17 11:39:23.849
q1435,b1412,e1412,c,3,53;184;181,2019-05-17 11:39:25.299
q1436,b1412,e1412,d,3,55;184;181,2019-05-17 11:39:26.859
q1437,b1413,e1413,d,3,56;184;183,2019-05-17 11:39:29.559
q1438,b1413,e1413,b,3,53;184;183,2019-05-17 11:39:31.066
q1439,b1413,e1413,a,3,52;184;183,2019-05-17 11:39:32.678
q1440,b1414,e1414,c,3,179;56;181;185,2019-05-17 11:39:35.616
q1441,b1414,e1414,a,3,53;181;185,2019-05-17 11:39:37.056
q1442,b1414,e1414,c,3,54;181;185,2019-05-17 11:39:38.556
q1443,b1415,e1415,c,3,56;184;183,2019-05-17 11:39:41.793
q1444,b1415,e1415,b,3,52;184;183,2019-05-17 11:39:43.239
q1445,b1415,e1415,a,3,179;54;184;183,2019-05-17 11:39:44.619
q1446,b1416,e1416,c,3,53;184;181,2019-05-17 11:39:47.740
q1447,b1416,e1416,a,3,52;184;181,2019-05-17 11:39:49.179
q1448,b1416,e1416,d,3,52;184;181,2019-05-17 11:39:50.625
q1449,b1417,e1417,b,3,52;185;183,2019-05-17 11:39:53.623
q1450,b1417,e1417,d,3,53;185;183,2019-05-17 11:39:55.121
q1451,b1417,e1417,b,3,54;185;183,2019-05-17 11:39:56.501
q1452,b1418,e1418,a,3,53;184;181,2019-05-17 11:39:59.548
q1453,b1418,e1418,c,3,54;184;181,2019-05-17 11:40:01.013
q1454,b1418,e1418,d,3,52;184;181,2019-05-17 11:40:02.506
q1455,b1419,e1419,c,3,52;185;181,2019-05-17 11:40:05.507
q1456,b1419,e1419,d,3,179;52;185;181,2019-05-17 11:40:06.839
q1457,b1419,e1419,c,3,52;185;181,2019-05-17 11:40:08.855
q1458,b1420,e1420,a,3,52;184;183,2019-05-17 11:40:11.793
q1459,b1420,e1420,b,3,179;52;184;183,2019-05-17 11:40:13.234
q1460,b1420,e1420,c,3,54;184;183,2019-05-17 11:40:14.631
q1461,b1421,e1421,d,3,53;185;184,2017-12-29 16:57:59.218
q1462,b1421,e1421,d,3,52;185;184,2017-12-29 16:58:00.553
q1463,b1421,e1421,a,3,54;185;184,2017-12-29 16:58:01.875
q1464,b1422,e1422,c,3,56;181;184,2017-12-29 16:58:04.426
q1465,b1422,e1422,b,3,53;181;184,2017-12-29 16:58:05.750
q1466,b1422,e1422,b,3,52;181;184,2017-12-29 16:58:07.019
q1467,b1423,e1423,b,3,56;184;183,2017-12-29 16:58:09.426
q1468,b1423,e1423,b,3,53;184;183,2017-12-29 16:58:10.939
q1469,b1423,e1423,c,3,52;184;183,2017-12-29 16:58:12.211
q1470,b1424,e1424,a,3,53;183;185,2017-12-29 16:58:14.775
q1471,b1424,e1424,c,3,54;183;185,2017-12-29 16:58:16.114
q1472,b1424,e1424,d,3,52;183;185,2017-12-29 16:58:17.470
q1473,b1425,e1425,a,3,56;185;181,2017-12-29 16:58:19.998
q1474,b1425,e1425,d,3,53;185;181,2017-12-29 16:58:21.219
q1475,b1425,e1425,c,3,54;185;181,2017-12-29 16:58:22.831
q1476,b1426,e1426,b,3,52;181;184,2017-12-29 16:58:25.418
q1477,b1426,e1426,b,3,52;181;184,2017-12-29 16:58:26.732
q1478,b1426,e1426,b,3,54;181;184,2017-12-29 16:58:28.376
q1479,b1427,e1427,c,3,52;183;184,2017-12-29 16:58:30.794
q1480,b1427,e1427,b,3,52;183;184,2017-12-29 16:58:32.161
q1481,b1427,e1427,a,3,54;183;184,2017-12-29 16:58:33.395
q1482,b1428,e1428,d,3,53;181;185,2017-12-29 16:58:35.958
q1483,b1428,e1428,b,3,53;181;185,2017-12-29 16:58:37.239
q1484,b1428,e1428,b,3,54;181;185,2017-12-29 16:58:38.652
q1485,b1429,e1429,b,3,56;183;184,2017-12-29 16:58:42.226
q1486,b1429,e1429,d,3,53;183;184,2017-12-29 16:58:43.615
q1487,b1429,e1429,a,3,55;183;184,2017-12-29 16:58:45.412
q1488,b1430,e1430,d,3,53;181;184,1969-12-31 23:59:59.999
q1489,b1430,e1430,b,3,52;181;184,1969-12-31 23:59:59.999
q1490,b1430,e1430,c,3,54;181;184,1969-12-31 23:59:59.999
q1491,b1431,e1431,a,3,56;181;184;182,1969-12-31 23:59:59.999
q1492,b1431,e1431,b,3,52;181;184;182,1969-12-31 23:59:59.999
q1493,b1431,e1431,c,3,54;181;184;182,1969-12-31 23:59:59.999
q1494,b1432,e1432,a,3,52;183;182;184,2017-12-29 16:37:48.909
q1495,b1432,e1432,d,3,52;183;182;184,2017-12-29 16:37:50.240
q1496,b1432,e1432,d,3,55;183;182;184,2017-12-29 16:37:51.483
q1497,b1433,e1433,c,3,56;183;182;181,1969-12-31 23:59:59.999
q1498,b1433,e1433,c,3,53;183;182;181,1969-12-31 23:59:59.999
q1499,b1433,e1433,a,3,54;183;182;181,1969-12-31 23:59:59.999
q1500,b1434,e1434,c,3,56;183;182;181,1969-12-31 23:59:59.999
q1501,b1434,e1434,b,3,52;183;182;181,1969-12-31 23:59:59.999
q1502,b1434,e1434,c,3,54;183;182;181,1969-12-31 23:59:59.999
q1503,b1435,e1435,d,3,53;184;183;182,2017-12-29 16:37:54.534
q1504,b1435,e1435,c,3,54;184;183;182,2017-12-29 16:37:55.887
q1505,b1435,e1435,b,3,52;184;183;182,2017-12-29 16:37:57.179
q1506,b1436,e1436,a,3,56;184;181;182,2017-12-29 16:38:00.351
q1507,b1436,e1436,c,3,52;184;181;182,2017-12-29 16:38:01.751
q1508,b1436,e1436,a,3,179;52;184;181;182,2017-12-29 16:38:03.160
q1509,b1437,e1437,a,3,53;181;182;183,2017-12-29 16:38:09.047
q1510,b1437,e1437,a,3,52;181;182;183,2017-12-29 16:38:10.362
q1511,b1437,e1437,c,3,52;181;182;183,2017-12-29 16:38:11.707
q1512,b1438,e1438,d,3,53;183;184;182,2017-12-29 16:38:15.339
q1513,b1438,e1438,b,3,53;183;184;182,2017-12-29 16:38:16.729
q1514,b1438,e1438,c,3,54;183;184;182,2017-12-29 16:38:18.159
q1515,b1439,e1439,d,3,56;182;181;183,2017-12-29 16:38:21.601
q1516,b1439,e1439,b,3,52;182;181;183,2017-12-29 16:38:22.860
q1517,b1439,e1439,d,3,55;182;181;183,2017-12-29 16:38:24.098
q1518,b1440,e1440,b,3,56;182;181;183,1969-12-31 23:59:59.999
q1519,b1440,e1440,a,3,53;182;181;183,1969-12-31 23:59:59.999
q1520,b1440,e1440,a,3,55;182;181;183,1969-12-31 23:59:59.999
q1521,b1441,e1441,b,3,52;185;181,2019-03-12 02:24:09.289
q1522,b1441,e1441,c,3,58;185;181,2019-03-12 02:24:10.485
q1523,b1441,e1441,d,3,55;185;181,2019-03-12 02:24:11.622
q1524,b1442,e1442,a,3,54;184;183,1969-12-31 23:59:59.999
q1525,b1442,e1442,b,3,58;184;183,1969-12-31 23:59:59.999
q1526,b1442,e1442,b,3,55;184;183,1969-12-31 23:59:59.999
q1527,b1443,e1443,b,3,53;185;181,2019-03-12 02:24:14.582
q1528,b1443,e1443,c,3,54;185;181,2019-03-12 02:24:15.912
q1529,b1443,e1443,b,3,58;185;181,2019-03-12 02:24:17.182
q1530,b1444,e1444,a,3,52;183;185,2019-03-12 02:24:22.086
q1531,b1444,e1444,a,3,58;183;185,2019-03-12 02:24:23.271
q1532,b1444,e1444,d,3,54;183;185,2019-03-12 02:24:24.407
q1533,b1445,e1445,c,3,56;185;181,2019-03-12 02:24:27.757
q1534,b1445,e1445,c,3,58;185;181,2019-03-12 02:24:28.947
q1535,b1445,e1445,a,3,52;185;181,2019-03-12 02:24:30.095
q1536,b1446,e1446,a,3,53;182;183,2017-12-29 16:54:04.219
q1537,b1446,e1446,d,3,179;53;182;183,2017-12-29 16:54:05.701
q1538,b1446,e1446,b,3,55;182;183,2017-12-29 16:54:06.960
q1539,b1447,e1447,c,3,56;184;183,2017-12-29 16:54:09.949
q1540,b1447,e1447,b,3,179;53;184;183,2017-12-29 16:54:11.285
q1541,b1447,e1447,b,3,55;184;183,2017-12-29 16:54:12.709
q1542,b1448,e1448,d,3,53;181;182,2017-12-29 16:54:15.925
q1543,b1448,e1448,b,3,53;181;182,2017-12-29 16:54:17.219
q1544,b1448,e1448,c,3,54;181;182,2017-12-29 16:54:18.593
q1545,b1449,e1449,d,3,54;183;184,2017-12-29 16:54:21.798
q1546,b1449,e1449,a,3,179;52;183;184,2017-12-29 16:54:23.251
q1547,b1449,e1449,a,3,52;183;184,2017-12-29 16:54:24.674
q1548,b1450,e1450,d,3,53;183;182,2017-12-29 16:54:27.460
q1549,b1450,e1450,c,3,53;183;182,2017-12-29 16:54:31.223
q1550,b1450,e1450,a,3,54;183;182,2017-12-29 16:54:32.641
q1551,b1451,e1451,b,3,53;181;182,2017-12-29 16:54:35.576
q1552,b1451,e1451,a,3,55;181;182,2017-12-29 16:54:36.976
q1553,b1451,e1451,c,3,55;181;182,2017-12-29 16:54:38.607
q1554,b1452,e1452,a,3,53;181;183,2017-12-29 16:54:42.096
q1555,b1452,e1452,d,3,53;181;183,2017-12-29 16:54:43.743
q1556,b1452,e1452,b,3,55;181;183,2017-12-29 16:54:45.356
q1557,b1453,e1453,b,3,56;181;182,2017-12-29 16:54:49.088
q1558,b1453,e1453,d,3,179;52;181;182,2017-12-29 16:54:51.268
q1559,b1453,e1453,a,3,54;181;182,2017-12-29 16:54:52.645
q1560,b1454,e1454,b,3,179;53;181;182,2017-12-29 16:54:55.493
q1561,b1454,e1454,a,3,56;181;182,2017-12-29 16:54:56.928
q1562,b1454,e1454,c,3,54;181;182,2017-12-29 16:54:58.170
q1563,b1455,e1455,d,3,56;184;185;183,2017-12-29 16:52:49.540
q1564,b1455,e1455,b,3,57;184;185;183,2017-12-29 16:52:50.852
q1565,b1455,e1455,c,3,52;184;185;183,2017-12-29 16:52:52.368
q1566,b1456,e1456,b,3,53;185;184;181,2017-12-29 16:52:55.536
q1567,b1456,e1456,a,3,52;185;184;181,2017-12-29 16:52:56.873
q1568,b1456,e1456,a,3,52;185;184;181,2017-12-29 16:52:58.294
q1569,b1457,e1457,d,3,53;185;181;183,1969-12-31 23:59:59.999
q1570,b1457,e1457,b,3,57;185;181;183,1969-12-31 23:59:59.999
q1571,b1457,e1457,a,3,52;185;181;183,1969-12-31 23:59:59.999
q1572,b1458,e1458,b,3,56;181;183;185,1969-12-31 23:59:59.999
q1573,b1458,e1458,a,3,54;181;183;185,1969-12-31 23:59:59.999
q1574,b1458,e1458,d,3,52;181;183;185,1969-12-31 23:59:59.999
q1575,b1459,e1459,c,3,53;185;184;183,2017-12-29 16:53:01.340
q1576,b1459,e1459,d,3,57;185;184;183,2017-12-29 16:53:02.645
q1577,b1459,e1459,c,3,52;185;184;183,2017-12-29 16:53:04.235
q1578,b1460,e1460,d,3,53;181;182,2019-03-22 09:52:58.589
q1579,b1460,e1460,c,3,58;181;182,2019-03-22 09:52:59.730
q1580,b1460,e1460,a,3,52;181;182,2019-03-22 09:53:00.786
q1581,b1461,e1461,b,3,56;181;182,2019-03-22 09:53:05.684
q1582,b1461,e1461,b,3,58;181;182,2019-03-22 09:53:06.815
q1583,b1461,e1461,d,3,54;181;182,2019-03-22 09:53:07.843
q1584,b1462,e1462,b,3,56;184;183,2019-03-22 09:53:12.116
q1585,b1462,e1462,d,3,58;184;183,2019-03-22 09:53:13.150
q1586,b1462,e1462,a,3,55;184;183,2019-03-22 09:53:14.160
q1587,b1463,e1463,c,3,52;181;182,2019-03-22 09:53:17.064
q1588,b1463,e1463,c,3,58;181;182,2019-03-22 09:53:18.122
q1589,b1463,e1463,d,3,179;54;181;182,2019-03-22 09:53:19.277
q1590,b1464,e1464,b,3,53;182;183,2019-03-22 09:53:23.679
q1591,b1464,e1464,c,3,58;182;183,2019-03-22 09:53:24.787
q1592,b1464,e1464,b,3,54;182;183,2019-03-22 09:53:25.829
q1593,b1465,e1465,a,3,52;183;182,2019-03-22 09:53:29.512
q1594,b1465,e1465,c,3,58;183;182,2019-03-22 09:53:30.622
q1595,b1465,e1465,c,3,179;54;183;182,2019-03-22 09:53:31.749
q1596,b1466,e1466,c,3,53;182;181,2019-03-22 09:53:36.112
q1597,b1466,e1466,a,3,58;182;181,2019-03-22 09:53:37.226
q1598,b1466,e1466,b,3,54;182;181,2019-03-22 09:53:38.307
q1599,b1467,e1467,a,3,52;183;184,2019-03-22 09:53:41.393
q1600,b1467,e1467,d,3,58;183;184,2019-03-22 09:53:42.462
q1601,b1467,e1467,b,3,54;183;184,2019-03-22 09:53:43.530
q1602,b1468,e1468,c,3,52;182;181,2019-03-22 09:53:48.833
q1603,b1468,e1468,b,3,58;182;181,2019-03-22 09:53:49.887
q1604,b1468,e1468,a,3,52;182;181,2019-03-22 09:53:50.937
q1605,b1469,e1469,b,3,54;182;181,2019-03-22 09:53:54.805
q1606,b1469,e1469,b,3,58;182;181,2019-03-22 09:53:55.880
q1607,b1469,e1469,d,3,179;55;182;181,2019-03-22 09:53:56.943
q1608,b1470,e1470,a,3,52;183;182,2019-07-26 07:22:15.254
q1609,b1470,e1470,a,3,53;183;182,2019-07-26 07:22:16.696
q1610,b1470,e1470,c,3,57;183;182,2019-07-26 07:22:18.291
q1611,b1471,e1471,c,3,52;182;181,2019-07-26 07:22:22.085
q1612,b1471,e1471,a,3,57;182;181,2019-07-26 07:22:23.526
q1613,b1471,e1471,a,3,52;182;181,2019-07-26 07:22:25.020
q1614,b1472,e1472,b,3,56;182;181,2019-07-26 07:22:29.043
q1615,b1472,e1472,b,3,57;182;181,2019-07-26 07:22:30.363
q1616,b1472,e1472,d,3,179;52;182;181,2019-07-26 07:22:31.874
q1617,b1473,e1473,a,3,54;182;183,2019-07-26 07:22:35.578
q1618,b1473,e1473,a,3,53;182;183,2019-07-26 07:22:37.091
q1619,b1473,e1473,b,3,57;182;183,2019-07-26 07:22:38.530
q1620,b1474,e1474,a,3,56;181;184,2019-07-26 07:22:42.018
q1621,b1474,e1474,b,3,179;57;181;184,2019-07-26 07:22:43.445
q1622,b1474,e1474,b,3,55;181;184,2019-07-26 07:22:44.948
q1623,b1475,e1475,b,3,56;182;183,2019-07-26 07:22:48.377
q1624,b1475,e1475,d,3,57;182;183,2019-07-26 07:22:49.861
q1625,b1475,e1475,d,3,55;182;183,2019-07-26 07:22:51.308
q1626,b1476,e1476,c,3,56;181;182,2019-07-26 07:22:55.262
q1627,b1476,e1476,c,3,57;181;182,2019-07-26 07:22:56.764
q1628,b1476,e1476,d,3,55;181;182,2019-07-26 07:22:58.381
q1629,b1477,e1477,d,3,53;181;182,2019-07-26 07:23:01.681
q1630,b1477,e1477,a,3,179;57;181;182,2019-07-26 07:23:03.328
q1631,b1477,e1477,b,3,54;181;182,2019-07-26 07:23:04.697
q1632,b1478,e1478,d,3,179;53;184;181,2019-07-26 07:23:08.582
q1633,b1478,e1478,c,3,57;184;181,2019-07-26 07:23:10.385
q1634,b1478,e1478,b,3,55;184;181,2019-07-26 07:23:11.772
q1635,b1479,e1479,d,3,53;183;182,2019-07-26 07:23:15.605
q1636,b1479,e1479,a,3,57;183;182,2019-07-26 07:23:17.107
q1637,b1479,e1479,a,3,54;183;182,2019-07-26 07:23:18.565
q1638,b1480,e1480,c,3,53;181;185,1969-12-31 23:59:59.999
q1639,b1480,e1480,d,3,56;181;185,1969-12-31 23:59:59.999
q1640,b1480,e1480,d,3,52;181;185,1969-12-31 23:59:59.999
q1641,b1481,e1481,c,3,53;184;181,2019-06-24 09:18:11.805
q1642,b1481,e1481,c,3,54;184;181,2019-06-24 09:18:13.133
q1643,b1481,e1481,a,3,52;184;181,2019-06-24 09:18:14.301
q1644,b1482,e1482,d,3,52;183;181,2019-06-24 09:18:16.850
q1645,b1482,e1482,c,3,53;183;181,2019-06-24 09:18:18.295
q1646,b1482,e1482,c,3,52;183;181,2019-06-24 09:18:19.501
q1647,b1483,e1483,c,3,52;185;181,2019-06-24 09:18:21.938
q1648,b1483,e1483,a,3,52;185;181,2019-06-24 09:18:23.343
q1649,b1483,e1483,a,3,52;185;181,2019-06-24 09:18:24.674
q1650,b1484,e1484,d,3,56;185;184,2019-06-24 09:18:27.401
q1651,b1484,e1484,b,3,52;185;184,2019-06-24 09:18:28.609
q1652,b1484,e1484,c,3,55;185;184,2019-06-24 09:18:29.781
q1653,b1485,e1485,a,3,53;184;181,2019-06-24 09:18:32.384
q1654,b1485,e1485,b,3,52;184;181,2019-06-24 09:18:33.878
q1655,b1485,e1485,a,3,52;184;181,2019-06-24 09:18:35.085
q1656,b1486,e1486,b,3,52;183;184,2019-06-24 09:18:37.744
q1657,b1486,e1486,b,3,52;183;184,2019-06-24 09:18:38.984
q1658,b1486,e1486,d,3,52;183;184,2019-06-24 09:18:40.223
q1659,b1487,e1487,c,3,56;185;183,2019-06-24 09:18:42.643
q1660,b1487,e1487,c,3,53;185;183,2019-06-24 09:18:43.938
q1661,b1487,e1487,d,3,55;185;183,2019-06-24 09:18:45.130
q1662,b1488,e1488,d,3,56;181;185,2019-06-24 09:18:47.610
q1663,b1488,e1488,d,3,52;181;185,2019-06-24 09:18:48.747
q1664,b1488,e1488,c,3,52;181;185,2019-06-24 09:18:49.995
q1665,b1489,e1489,a,3,53;183;184,2019-06-24 09:18:52.762
q1666,b1489,e1489,c,3,52;183;184,2019-06-24 09:18:53.909
q1667,b1489,e1489,b,3,52;183;184,2019-06-24 09:18:55.077
q1668,b1490,e1490,a,3,56;184;181,2019-10-30 05:07:44.799
q1669,b1490,e1490,b,3,52;184;181,2019-10-30 05:07:46.957
q1670,b1490,e1490,d,3,55;184;181,2019-10-30 05:07:48.060
q1671,b1491,e1491,a,3,179;56;183;184,2019-10-30 05:07:50.655
q1672,b1491,e1491,c,3,53;183;184,2019-10-30 05:07:51.810
q1673,b1491,e1491,a,3,54;183;184,2019-10-30 05:07:52.967
q1674,b1492,e1492,b,3,53;185;183,2019-10-30 05:07:57.311
q1675,b1492,e1492,d,3,56;185;183,2019-10-30 05:07:58.479
q1676,b1492,e1492,a,3,54;185;183,2019-10-30 05:07:59.613
q1677,b1493,e1493,b,3,56;181;185,2019-10-30 05:08:01.987
q1678,b1493,e1493,a,3,54;181;185,2019-10-30 05:08:03.734
q1679,b1493,e1493,d,3,179;52;181;185,2019-10-30 05:08:04.886
q1680,b1494,e1494,d,3,54;181;185,2019-10-30 05:08:07.681
q1681,b1494,e1494,c,3,52;181;185,2019-10-30 05:08:10.238
q1682,b1494,e1494,a,3,179;54;181;185,2019-10-30 05:08:12.580
q1683,b1495,e1495,b,3,56;183;185,2019-10-30 05:08:15.981
q1684,b1495,e1495,c,3,179;53;183;185,2019-10-30 05:08:17.119
q1685,b1495,e1495,b,3,55;183;185,2019-10-30 05:08:18.291
q1686,b1496,e1496,a,3,52;185;181,2019-10-30 05:08:20.809
q1687,b1496,e1496,b,3,54;185;181,2019-10-30 05:08:21.963
q1688,b1496,e1496,c,3,55;185;181,2019-10-30 05:08:23.470
q1689,b1497,e1497,a,3,53;185;183,2019-10-30 05:08:27.033
q1690,b1497,e1497,b,3,52;185;183,2019-10-30 05:08:28.171
q1691,b1497,e1497,d,3,54;185;183,2019-10-30 05:08:29.432
q1692,b1498,e1498,d,3,53;184;183,2019-10-30 05:08:31.919
q1693,b1498,e1498,b,3,52;184;183,2019-10-30 05:08:33.613
q1694,b1498,e1498,a,3,52;184;183,2019-10-30 05:08:34.714
q1695,b1499,e1499,a,3,53;185;181,2019-10-30 05:08:37.533
q1696,b1499,e1499,b,3,52;185;181,2019-10-30 05:08:38.642
q1697,b1499,e1499,a,3,52;185;181,2019-10-30 05:08:39.773
q1698,b1500,e1500,d,3,179;58;185;183,1969-12-31 23:59:59.999
q1699,b1500,e1500,a,3,52;185;183,1969-12-31 23:59:59.999
q1700,b1500,e1500,b,3,54;185;183,1969-12-31 23:59:59.999
q1701,b1501,e1501,b,3,53;184;183,1969-12-31 23:59:59.999
q1702,b1501,e1501,d,3,52;184;183,1969-12-31 23:59:59.999
q1703,b1501,e1501,c,3,58;184;183,1969-12-31 23:59:59.999
q1704,b1502,e1502,a,3,53;185;181,2017-12-29 16:52:05.759
